,IVs,IV_count,rsquared,adj_rsquared
3033,"['3_married', '4_urban', '5_hours_tv', '10_worship_days', '12_employed_ft']",5,0.7452338861117449,0.7441670263383435
9696,"['3_married', '4_urban', '7_num_sunny', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.7456572766591214,0.7441636532837974
12173,"['1_age', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '10_worship_days', '12_employed_ft', '13_income']",8,0.7458264167198131,0.7441191214500888
8742,"['1_age', '3_married', '4_urban', '6_hours_sm', '10_worship_days', '12_employed_ft', '13_income']",7,0.7455943249140662,0.7441003318556756
9630,"['3_married', '4_urban', '5_hours_tv', '7_num_sunny', '10_worship_days', '12_employed_ft', '13_income']",7,0.7455651975538574,0.7440710334455327
9701,"['3_married', '4_urban', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.745526986215649,0.7440325977118818
6067,"['3_married', '4_urban', '5_hours_tv', '10_worship_days', '12_employed_ft', '13_income']",6,0.7453041582497162,0.7440232068243167
9617,"['3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft']",7,0.7455172503139016,0.7440228046362147
14591,"['1_age', '3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",9,0.7459189009472408,0.7439972791896989
12183,"['1_age', '3_married', '4_urban', '6_hours_sm', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",8,0.7457006759467637,0.7439925360706714
6054,"['3_married', '4_urban', '5_hours_tv', '8_avg_temp', '10_worship_days', '12_employed_ft']",6,0.745266390892584,0.7439852495223874
5169,"['1_age', '3_married', '4_urban', '10_worship_days', '11_years_edu', '12_employed_ft']",6,0.745242559445884,0.7439612982192917
12826,"['3_married', '4_urban', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.7456691931270799,0.7439608417794867
8760,"['1_age', '3_married', '4_urban', '7_num_sunny', '10_worship_days', '11_years_edu', '12_employed_ft']",7,0.7454114620381256,0.7439163951205643
12788,"['3_married', '4_urban', '5_hours_tv', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",8,0.7455904568827512,0.7438815766603011
9640,"['3_married', '4_urban', '5_hours_tv', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",7,0.7453373326924573,0.7438418304515573
6079,"['3_married', '4_urban', '6_hours_sm', '7_num_sunny', '10_worship_days', '12_employed_ft']",6,0.74509774790142,0.7438157583686527
3054,"['3_married', '4_urban', '6_hours_sm', '10_worship_days', '12_employed_ft']",5,0.7448688880485008,0.7438004998074979
8770,"['1_age', '3_married', '4_urban', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft']",7,0.7452744403404161,0.7437785687652341
12196,"['1_age', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft']",8,0.7454371751089299,0.7437272652859841
9652,"['3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft']",7,0.7451657244471005,0.743669214439659
6089,"['3_married', '4_urban', '6_hours_sm', '8_avg_temp', '10_worship_days', '12_employed_ft']",6,0.7449488047803544,0.7436660661623177
7887,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '10_worship_days', '11_years_edu', '13_income']",7,0.7451226584003772,0.7436258954882988
9665,"['3_married', '4_urban', '6_hours_sm', '7_num_sunny', '10_worship_days', '12_employed_ft', '13_income']",7,0.7451124420595816,0.7436156191522134
6102,"['3_married', '4_urban', '6_hours_sm', '10_worship_days', '12_employed_ft', '13_income']",6,0.7448828371955446,0.7435997668042398
10527,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '10_worship_days', '11_years_edu', '13_income']",8,0.7452934531468836,0.7435825779371229
11446,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",8,0.7452168701925812,0.7435054805717085
4398,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '10_worship_days', '13_income']",6,0.7447882427097177,0.7435046965707892
11436,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '10_worship_days', '11_years_edu', '13_income']",8,0.7452145762538585,0.7435031712244973
6906,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '10_worship_days', '13_income']",7,0.7449738677709559,0.7434762310884028
13525,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",9,0.7454010532055535,0.7434755149524863
12809,"['3_married', '4_urban', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",8,0.7451811804845712,0.7434695511343415
9675,"['3_married', '4_urban', '6_hours_sm', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",7,0.744963579702937,0.7434658826038771
13515,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '10_worship_days', '11_years_edu', '13_income']",9,0.7453865566299074,0.743460908738873
3090,"['3_married', '4_urban', '10_worship_days', '11_years_edu', '12_employed_ft']",5,0.744448545966916,0.7433783974994408
7876,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '10_worship_days', '13_income']",7,0.7448741634766797,0.7433759412823313
14123,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",9,0.7453007186237591,0.7433744215377203
7866,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '10_worship_days', '13_income']",7,0.744864694922984,0.743366417124713
10516,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '10_worship_days', '13_income']",8,0.7450733320618721,0.743360978288988
15333,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",10,0.7454855112456568,0.7433449352258557
10506,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '10_worship_days', '13_income']",8,0.7450517834714105,0.7433392849556854
8848,"['1_age', '3_married', '5_hours_tv', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.7448300449809186,0.7433315637014442
6120,"['3_married', '4_urban', '7_num_sunny', '10_worship_days', '11_years_edu', '12_employed_ft']",6,0.7446157669829709,0.7433313534053496
12260,"['1_age', '3_married', '5_hours_tv', '7_num_sunny', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.7449771157044398,0.7432641156420011
11425,"['0_female', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '13_income']",8,0.7449434366768439,0.7432302103908781
13504,"['0_female', '1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '13_income']",9,0.7451434923050503,0.7432160061123994
6130,"['3_married', '4_urban', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft']",6,0.7444664961671432,0.7431813318561649
12265,"['1_age', '3_married', '5_hours_tv', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.7448692741602845,0.7431555497213946
6208,"['3_married', '5_hours_tv', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",6,0.7444159632567497,0.7431305447986949
9688,"['3_married', '4_urban', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft']",7,0.7446291771824278,0.743129516310177
14636,"['1_age', '3_married', '5_hours_tv', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",9,0.7450099498074412,0.7430814536295143
9752,"['3_married', '5_hours_tv', '7_num_sunny', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.7445617611960927,0.7430617044245933
9757,"['3_married', '5_hours_tv', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.7444433309984981,0.7429425787476505
12854,"['3_married', '5_hours_tv', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.7445838385021175,0.7428681967792098
8883,"['1_age', '3_married', '6_hours_sm', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.7434760743377518,0.741969641888393
4434,"['0_female', '3_married', '5_hours_tv', '10_worship_days', '11_years_edu', '13_income']",6,0.7432000817153446,0.7419085481782886
12281,"['1_age', '3_married', '6_hours_sm', '7_num_sunny', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.7436038078098202,0.7418815831771406
6942,"['0_female', '1_age', '3_married', '5_hours_tv', '10_worship_days', '11_years_edu', '13_income']",7,0.7433770000683733,0.7418699858070299
12286,"['1_age', '3_married', '6_hours_sm', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.7435794400335103,0.7418570517213927
1915,"['0_female', '3_married', '5_hours_tv', '10_worship_days', '13_income']",5,0.7428823289926452,0.7418056218276228
7907,"['0_female', '3_married', '5_hours_tv', '7_num_sunny', '10_worship_days', '11_years_edu', '13_income']",7,0.7432983745211135,0.741790898532563
3697,"['0_female', '1_age', '3_married', '5_hours_tv', '10_worship_days', '13_income']",6,0.7430739137528757,0.7417817456745164
14643,"['1_age', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",9,0.7436972436631076,0.7417588194555177
10547,"['0_female', '1_age', '3_married', '5_hours_tv', '7_num_sunny', '10_worship_days', '11_years_edu', '13_income']",8,0.743476530100764,0.7417534505380488
7917,"['0_female', '3_married', '5_hours_tv', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",7,0.7432483298435328,0.7417405599684529
10557,"['0_female', '1_age', '3_married', '5_hours_tv', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",8,0.7434351287534194,0.7417117710960117
4413,"['0_female', '3_married', '5_hours_tv', '7_num_sunny', '10_worship_days', '13_income']",6,0.7429649539639283,0.7416722378899833
6921,"['0_female', '1_age', '3_married', '5_hours_tv', '7_num_sunny', '10_worship_days', '13_income']",7,0.7431580741475285,0.7416497742473882
4423,"['0_female', '3_married', '5_hours_tv', '8_avg_temp', '10_worship_days', '13_income']",6,0.7429250162989018,0.7416320993649483
6931,"['0_female', '1_age', '3_married', '5_hours_tv', '8_avg_temp', '10_worship_days', '13_income']",7,0.7431264454667504,0.7416179598277128
11461,"['0_female', '3_married', '5_hours_tv', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",8,0.7433407388817086,0.7416167472033321
6243,"['3_married', '6_hours_sm', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",6,0.7428999781308918,0.7416069352715333
13540,"['0_female', '1_age', '3_married', '5_hours_tv', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",9,0.7435281763465451,0.7415884734785778
9773,"['3_married', '6_hours_sm', '7_num_sunny', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.7430261791315556,0.741517104680147
7896,"['0_female', '3_married', '5_hours_tv', '7_num_sunny', '8_avg_temp', '10_worship_days', '13_income']",7,0.7430024575989614,0.7414932438432507
10536,"['0_female', '1_age', '3_married', '5_hours_tv', '7_num_sunny', '8_avg_temp', '10_worship_days', '13_income']",8,0.7432048248771487,0.7414799202583553
9778,"['3_married', '6_hours_sm', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",7,0.74298023802227,0.7414708937824679
5148,"['1_age', '3_married', '4_urban', '7_num_sunny', '10_worship_days', '12_employed_ft']",6,0.7427058983052814,0.7414118793529191
2381,"['1_age', '3_married', '4_urban', '10_worship_days', '12_employed_ft']",5,0.7424580544761638,0.7413795706171862
12861,"['3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft', '13_income']",8,0.7430977344604631,0.7413721105105754
6977,"['0_female', '1_age', '3_married', '6_hours_sm', '10_worship_days', '11_years_edu', '13_income']",7,0.7428336482637964,0.7413234431780973
4469,"['0_female', '3_married', '6_hours_sm', '10_worship_days', '11_years_edu', '13_income']",6,0.7425764920664598,0.7412818222864085
3718,"['0_female', '1_age', '3_married', '6_hours_sm', '10_worship_days', '13_income']",6,0.7425394162145824,0.7412445599675477
8749,"['1_age', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft']",7,0.7427428325079092,0.7412320941082073
10592,"['0_female', '1_age', '3_married', '6_hours_sm', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",8,0.7429421005627931,0.741215431213089
5158,"['1_age', '3_married', '4_urban', '8_avg_temp', '10_worship_days', '12_employed_ft']",6,0.7425041728826023,0.7412091393849456
8762,"['1_age', '3_married', '4_urban', '7_num_sunny', '10_worship_days', '12_employed_ft', '13_income']",7,0.7427111252281131,0.7412002006279426
10582,"['0_female', '1_age', '3_married', '6_hours_sm', '7_num_sunny', '10_worship_days', '11_years_edu', '13_income']",8,0.7429219006494965,0.7411950956160758
1936,"['0_female', '3_married', '6_hours_sm', '10_worship_days', '13_income']",5,0.742265298465534,0.7411860074205823
5171,"['1_age', '3_married', '4_urban', '10_worship_days', '12_employed_ft', '13_income']",6,0.7424638202995988,0.7411685838551709
7952,"['0_female', '3_married', '6_hours_sm', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",7,0.7426686163439091,0.7411574421110294
7942,"['0_female', '3_married', '6_hours_sm', '7_num_sunny', '10_worship_days', '11_years_edu', '13_income']",7,0.7426632359445189,0.741152030115334
6966,"['0_female', '1_age', '3_married', '6_hours_sm', '8_avg_temp', '10_worship_days', '13_income']",7,0.7426400171290182,0.7411286749477288
6956,"['0_female', '1_age', '3_married', '6_hours_sm', '7_num_sunny', '10_worship_days', '13_income']",7,0.7426134902613637,0.7411019923014892
13561,"['0_female', '1_age', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",9,0.7430219044292822,0.7410783726140415
4458,"['0_female', '3_married', '6_hours_sm', '8_avg_temp', '10_worship_days', '13_income']",6,0.7423495165865531,0.7410537052701403
4448,"['0_female', '3_married', '6_hours_sm', '7_num_sunny', '10_worship_days', '13_income']",6,0.7423375638596539,0.7410416924289397
12198,"['1_age', '3_married', '4_urban', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",8,0.742747936270219,0.7410199627103211
11482,"['0_female', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '13_income']",8,0.7427476068969205,0.7410196311246077
8772,"['1_age', '3_married', '4_urban', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",7,0.7425097836237964,0.7409976766484327
10571,"['0_female', '1_age', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '13_income']",8,0.7427064887023367,0.740978236737281
7931,"['0_female', '3_married', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '13_income']",7,0.7424148710477558,0.7409022066998819
3069,"['3_married', '4_urban', '7_num_sunny', '10_worship_days', '12_employed_ft']",5,0.7419559453996587,0.7408753589063575
1171,"['3_married', '4_urban', '10_worship_days', '12_employed_ft']",4,0.7417107969995986,0.7408462306297228
6109,"['3_married', '4_urban', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft']",6,0.7419780335310338,0.7406803539008462
6122,"['3_married', '4_urban', '7_num_sunny', '10_worship_days', '12_employed_ft', '13_income']",6,0.7419585108002298,0.7406607329836341
3079,"['3_married', '4_urban', '8_avg_temp', '10_worship_days', '12_employed_ft']",5,0.7417400927557938,0.7406586023569487
3092,"['3_married', '4_urban', '10_worship_days', '12_employed_ft', '13_income']",5,0.7417137458952331,0.7406321451661512
9690,"['3_married', '4_urban', '7_num_sunny', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",7,0.7419805138504607,0.7404652987472335
6132,"['3_married', '4_urban', '8_avg_temp', '10_worship_days', '12_employed_ft', '13_income']",6,0.7417429306059695,0.7404440685637531
8810,"['1_age', '3_married', '5_hours_tv', '6_hours_sm', '10_worship_days', '11_years_edu', '12_employed_ft']",7,0.7412161701774813,0.7396964664788592
12227,"['1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '10_worship_days', '11_years_edu', '12_employed_ft']",8,0.7414062024584718,0.7396692164128528
12237,"['1_age', '3_married', '5_hours_tv', '6_hours_sm', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft']",8,0.7413328899821974,0.7395954114934128
14617,"['1_age', '3_married', '5_hours_tv', '6_hours_sm', '7_num_sunny', '8_avg_temp', '10_worship_days', '11_years_edu', '12_employed_ft']",9,0.741510002897135,0.7395550365324914
6170,"['3_married', '5_hours_tv', '6_hours_sm', '10_worship_days', '11_years_edu', '12_employed_ft']",6,0.7407633189974054,0.739459530157493
3754,"['0_female', '1_age', '3_married', '10_worship_days', '11_years_edu', '13_income']",6,0.7407417338668951,0.7394378364680698
